transactionID,storeID,date,state,season,temperature,weather_condition,category,is_holiday,total_amount,profit_margin,items_count,payment_method,customer_type
TXN003958,ST004,8/29/23,FL,Summer,25.3,Warm,Air Conditioners,FALSE,164.03,0.2693,6,Credit Card,Regular
TXN004550,ST001,8/29/23,CA,Summer,29.4,Humid,Swimming Gear,FALSE,87.58,0.1973,1,Debit Card,Regular
TXN004195,ST005,8/29/23,IL,Summer,26.7,Warm,School Supplies,FALSE,106.76,0.2659,6,Debit Card,Premium
TXN007240,ST002,8/29/23,TX,Summer,26.2,Sunny,Summer Clothing,FALSE,48.93,0.205,4,Credit Card,Regular
TXN007405,ST004,8/29/23,FL,Summer,35.1,Clear,Air Conditioners,FALSE,51.41,0.2323,14,Debit Card,Regular
TXN005300,ST005,8/29/23,IL,Summer,35.7,Hot,Home Decor,FALSE,83.02,0.2213,13,Debit Card,Premium
TXN002515,ST001,8/29/23,CA,Summer,28.6,Partly Cloudy,Allergy Medicine,FALSE,26.8,0.155,6,Credit Card,Regular
TXN004267,ST002,8/29/23,TX,Summer,29.6,Sunny,Summer Clothing,FALSE,99.73,0.2128,11,Credit Card,Regular
TXN002999,ST004,8/29/23,FL,Summer,25.2,Humid,Outdoor Furniture,FALSE,95.54,0.2228,2,Credit Card,Premium
TXN004956,ST001,8/29/23,CA,Summer,27,Hot,Summer Clothing,FALSE,79.25,0.2041,2,Cash,Regular
TXN007574,ST005,8/29/23,IL,Summer,24.6,Partly Cloudy,Garden Tools,FALSE,96.46,0.1808,9,Debit Card,Premium
TXN001600,ST005,8/30/23,IL,Summer,30.9,Humid,Air Conditioners,FALSE,76.14,0.2283,3,Credit Card,Premium
TXN004204,ST003,8/30/23,NY,Summer,29.9,Clear,Outdoor Furniture,FALSE,138.21,0.2127,13,Debit Card,Regular
TXN007736,ST003,8/30/23,NY,Summer,33.5,Thunderstorm,Summer Clothing,FALSE,137.88,0.1972,2,Credit Card,New
TXN002087,ST004,8/30/23,FL,Summer,28.8,Thunderstorm,Snow Equipment,FALSE,60.11,0.2782,2,Credit Card,Premium
TXN006526,ST002,8/30/23,TX,Summer,31.5,Humid,Fall Clothing,FALSE,45.98,0.2065,5,Cash,New
TXN001722,ST005,8/30/23,IL,Summer,27.4,Humid,Sunscreen,FALSE,83.23,0.1835,11,Digital Wallet,Regular
TXN004643,ST003,8/30/23,NY,Summer,28.8,Thunderstorm,Sunscreen,FALSE,129.28,0.2049,10,Credit Card,Premium
TXN004520,ST001,8/30/23,CA,Summer,30.3,Thunderstorm,Outdoor Furniture,FALSE,322.81,0.1776,8,Credit Card,Regular
TXN005977,ST003,8/30/23,NY,Summer,33.1,Thunderstorm,Summer Clothing,FALSE,73.12,0.1822,14,Digital Wallet,Regular
TXN002174,ST002,8/30/23,TX,Summer,29.6,Hot,Holiday Decorations,FALSE,90.77,0.2052,6,Credit Card,Regular
TXN003236,ST001,8/30/23,CA,Summer,27.1,Warm,Outdoor Furniture,FALSE,125.49,0.2151,9,Cash,Regular
TXN008424,ST003,8/30/23,NY,Summer,30.8,Humid,Hot Beverages,FALSE,37.37,0.2273,8,Digital Wallet,Premium
TXN009680,ST003,8/30/23,NY,Summer,29.4,Thunderstorm,Garden Tools,FALSE,20.69,0.1924,7,Credit Card,New
TXN007311,ST005,8/30/23,IL,Summer,31.3,Dry,Outdoor Furniture,FALSE,44.13,0.2191,10,Debit Card,Premium
TXN006371,ST002,8/30/23,TX,Summer,26.7,Thunderstorm,Sunscreen,FALSE,39.86,0.2521,14,Cash,Regular
TXN000609,ST001,8/30/23,CA,Summer,29.4,Partly Cloudy,Summer Clothing,FALSE,46.83,0.1786,4,Debit Card,Premium
TXN008550,ST002,8/30/23,TX,Summer,33.5,Hot,Snow Equipment,FALSE,275.13,0.2719,6,Credit Card,Regular
TXN005280,ST003,8/30/23,NY,Summer,26.6,Warm,Summer Clothing,FALSE,60.96,0.2033,13,Credit Card,New
TXN008928,ST004,8/30/23,FL,Summer,29.6,Warm,Swimming Gear,FALSE,75.62,0.2679,12,Debit Card,Regular
TXN009603,ST005,8/30/23,IL,Summer,32.2,Hot,Air Conditioners,FALSE,48.78,0.2146,10,Digital Wallet,Regular
TXN000893,ST004,8/30/23,FL,Summer,29.2,Hot,Swimming Gear,FALSE,88.45,0.2537,10,Debit Card,Regular
TXN006100,ST001,8/30/23,CA,Summer,30.3,Humid,Outdoor Furniture,FALSE,50.19,0.2172,3,Debit Card,New
TXN005208,ST005,8/30/23,IL,Summer,28.6,Warm,Sunscreen,FALSE,40.02,0.2644,10,Debit Card,Premium
TXN002607,ST003,8/30/23,NY,Summer,28.5,Partly Cloudy,Winter Clothing,FALSE,85.4,0.157,8,Cash,New
TXN009408,ST005,8/30/23,IL,Summer,35.8,Clear,Allergy Medicine,FALSE,46.76,0.2425,8,Digital Wallet,Regular
TXN004885,ST002,8/30/23,TX,Summer,34.7,Hot,Swimming Gear,FALSE,59.53,0.2539,1,Debit Card,Premium
TXN007639,ST001,8/30/23,CA,Summer,30.2,Thunderstorm,Swimming Gear,FALSE,39.88,0.2496,7,Credit Card,Regular
TXN006446,ST003,8/30/23,NY,Summer,33,Thunderstorm,Swimming Gear,FALSE,63.6,0.1596,7,Debit Card,Premium
TXN007627,ST002,8/30/23,TX,Summer,31.1,Thunderstorm,Sunscreen,FALSE,97.22,0.2744,2,Credit Card,Regular
TXN009402,ST004,8/30/23,FL,Summer,33.8,Humid,Snow Equipment,FALSE,127.19,0.284,13,Credit Card,Regular
TXN006497,ST003,8/30/23,NY,Summer,28.8,Mild,Swimming Gear,FALSE,39.55,0.1815,7,Cash,Regular
TXN004816,ST003,8/30/23,NY,Summer,29.4,Warm,Sunscreen,FALSE,67.51,0.1838,6,Digital Wallet,Premium
TXN008771,ST005,8/30/23,IL,Summer,32,Hot,Swimming Gear,FALSE,130.43,0.2611,13,Digital Wallet,New
TXN007734,ST005,8/31/23,IL,Summer,28.3,Partly Cloudy,Halloween Items,FALSE,118.74,0.2274,8,Debit Card,Regular
TXN006705,ST005,8/31/23,IL,Summer,24.7,Warm,Outdoor Furniture,FALSE,133.84,0.2266,12,Cash,Regular
TXN009138,ST001,8/31/23,CA,Summer,28.6,Thunderstorm,Swimming Gear,FALSE,112.15,0.2042,2,Credit Card,Premium
TXN000100,ST004,8/31/23,FL,Summer,33,Humid,Yard Tools,FALSE,32.43,0.3155,5,Credit Card,Regular
TXN000512,ST001,8/31/23,CA,Summer,28.1,Warm,Swimming Gear,FALSE,59.2,0.2204,10,Credit Card,Premium
TXN009374,ST004,8/31/23,FL,Summer,29.8,Hot,Summer Clothing,FALSE,104.2,0.2905,4,Credit Card,Regular
TXN000617,ST002,8/31/23,TX,Summer,29.4,Thunderstorm,Sunscreen,FALSE,105.92,0.253,10,Debit Card,Regular
TXN001648,ST002,8/31/23,TX,Summer,31.6,Dry,Swimming Gear,FALSE,46.84,0.2454,14,Cash,Premium
TXN000663,ST003,8/31/23,NY,Summer,31,Thunderstorm,Outdoor Furniture,FALSE,52.05,0.1935,10,Debit Card,Regular
TXN005316,ST004,8/31/23,FL,Summer,30.4,Humid,Garden Tools,FALSE,95.32,0.2308,13,Debit Card,New
TXN004856,ST002,8/31/23,TX,Summer,24.8,Warm,Yard Tools,FALSE,66.34,0.2498,11,Debit Card,Premium
TXN000728,ST003,8/31/23,NY,Summer,28.3,Partly Cloudy,Winter Clothing,FALSE,119.28,0.182,11,Cash,Regular
TXN004894,ST002,8/31/23,TX,Summer,32.8,Humid,Air Conditioners,FALSE,43.77,0.2029,14,Debit Card,Premium
TXN001023,ST005,8/31/23,IL,Summer,26.9,Partly Cloudy,Summer Clothing,FALSE,225.82,0.247,14,Cash,Regular
TXN006574,ST002,8/31/23,TX,Summer,32.6,Dry,Winter Clothing,FALSE,86.83,0.2039,12,Cash,Regular
TXN009659,ST004,8/31/23,FL,Summer,32.8,Dry,Halloween Items,FALSE,112.74,0.2268,10,Debit Card,Regular
TXN007778,ST003,8/31/23,NY,Summer,27.9,Humid,Spring Clothing,FALSE,56.92,0.2433,13,Cash,Regular
TXN006178,ST003,8/31/23,NY,Summer,30.7,Thunderstorm,Air Conditioners,FALSE,62.77,0.2035,13,Credit Card,Premium
TXN002750,ST004,8/31/23,FL,Summer,31.3,Humid,Sunscreen,FALSE,136.22,0.2682,12,Credit Card,Regular
TXN007990,ST004,8/31/23,FL,Summer,35.3,Hot,Sunscreen,FALSE,111.93,0.2614,8,Credit Card,Regular
TXN008219,ST002,8/31/23,TX,Summer,32.8,Clear,Outdoor Furniture,FALSE,176.85,0.2116,1,Cash,Regular
TXN003207,ST001,8/31/23,CA,Summer,27.4,Humid,Sunscreen,FALSE,109.15,0.1987,6,Debit Card,Premium
TXN008812,ST001,8/31/23,CA,Summer,30.5,Thunderstorm,Allergy Medicine,FALSE,65.78,0.2454,13,Cash,Regular
TXN006449,ST005,8/31/23,IL,Summer,27.9,Partly Cloudy,Swimming Gear,FALSE,50.86,0.2469,6,Debit Card,Regular
TXN004143,ST001,8/31/23,CA,Summer,31.8,Hot,Outdoor Furniture,FALSE,104.22,0.2378,8,Credit Card,Premium
TXN003691,ST004,8/31/23,FL,Summer,30.9,Partly Cloudy,Swimming Gear,FALSE,55.28,0.2797,12,Cash,Regular
TXN009004,ST005,8/31/23,IL,Summer,28.9,Warm,Swimming Gear,FALSE,45.75,0.2727,14,Cash,New
TXN009020,ST001,8/31/23,CA,Summer,37.7,Clear,Summer Clothing,FALSE,77.97,0.2169,5,Debit Card,New
TXN003071,ST004,8/31/23,FL,Summer,34,Sunny,School Supplies,FALSE,15.87,0.2423,10,Credit Card,Regular
TXN008608,ST005,8/31/23,IL,Summer,32.1,Clear,Swimming Gear,FALSE,55.32,0.2281,6,Debit Card,Regular
TXN004365,ST005,8/31/23,IL,Summer,29,Partly Cloudy,Swimming Gear,FALSE,94.76,0.2558,3,Credit Card,Premium
TXN006258,ST004,9/1/23,FL,Fall,29.3,Partly Cloudy,Allergy Medicine,FALSE,23.1,0.2489,4,Cash,Regular
TXN003381,ST001,9/1/23,CA,Fall,28,Partly Cloudy,Yard Tools,FALSE,74.77,0.1511,12,Cash,Regular
TXN004996,ST004,9/1/23,FL,Fall,28.2,Warm,Winter Clothing,FALSE,60.22,0.2507,12,Credit Card,Regular
TXN007152,ST001,9/1/23,CA,Fall,33.6,Humid,Swimming Gear,FALSE,226.25,0.206,7,Credit Card,New
TXN003241,ST002,9/1/23,TX,Fall,29.3,Humid,Yard Tools,FALSE,71.88,0.2609,4,Credit Card,Premium
TXN006113,ST002,9/1/23,TX,Fall,17,Partly Cloudy,Home Decor,FALSE,45.7,0.2811,7,Credit Card,Regular
TXN003255,ST005,9/1/23,IL,Fall,13.8,Cool,Yard Tools,FALSE,109.02,0.2105,8,Credit Card,Premium
TXN007604,ST001,9/1/23,CA,Fall,21.3,Clear,Fall Clothing,FALSE,52.29,0.2127,14,Credit Card,Regular
TXN006038,ST002,9/1/23,TX,Fall,24,Partly Cloudy,Summer Clothing,FALSE,31.91,0.2561,11,Debit Card,Regular
TXN001117,ST005,9/1/23,IL,Fall,17.8,Cloudy,Yard Tools,FALSE,69.8,0.2603,13,Debit Card,Regular
TXN005884,ST005,9/1/23,IL,Fall,23.8,Cool,Fall Clothing,FALSE,176.99,0.2125,1,Credit Card,Regular
TXN007596,ST004,9/1/23,FL,Fall,11,Clear,Rain Gear,FALSE,54.04,0.2653,12,Debit Card,Regular
TXN004061,ST002,9/1/23,TX,Fall,20.5,Clear,Hot Beverages,FALSE,44.94,0.2496,7,Cash,Premium
TXN003565,ST004,9/1/23,FL,Fall,25.5,Partly Cloudy,School Supplies,FALSE,115.79,0.2474,12,Cash,Regular
TXN000005,ST002,9/1/23,TX,Fall,22,Cloudy,Home Decor,FALSE,53.71,0.2259,3,Credit Card,Regular
TXN000427,ST005,9/1/23,IL,Fall,20.2,Partly Cloudy,School Supplies,FALSE,47.88,0.2685,13,Digital Wallet,Premium
TXN004670,ST001,9/1/23,CA,Fall,24.5,Clear,School Supplies,FALSE,47.25,0.1869,13,Debit Card,Regular
TXN002769,ST003,9/1/23,NY,Fall,22.6,Clear,School Supplies,FALSE,81.35,0.1595,1,Cash,Regular
TXN003752,ST003,9/1/23,NY,Fall,15.5,Clear,Rain Gear,FALSE,86.02,0.1842,1,Credit Card,Premium
TXN005177,ST004,9/1/23,FL,Fall,12.8,Clear,School Supplies,FALSE,122.8,0.2436,14,Credit Card,Regular
TXN005231,ST003,9/1/23,NY,Fall,22,Mild,Air Conditioners,FALSE,97.5,0.2449,2,Cash,Premium
TXN000785,ST001,9/1/23,CA,Fall,22.8,Clear,Yard Tools,FALSE,87.84,0.2249,4,Debit Card,Regular
TXN003823,ST001,9/1/23,CA,Fall,18.4,Clear,Spring Clothing,FALSE,31.48,0.2437,14,Credit Card,Premium
TXN003441,ST001,9/1/23,CA,Fall,20.3,Partly Cloudy,School Supplies,FALSE,79.6,0.2487,6,Credit Card,New
TXN009167,ST001,9/1/23,CA,Fall,20.6,Partly Cloudy,Home Decor,FALSE,54.62,0.1701,14,Credit Card,Regular
TXN009537,ST001,9/1/23,CA,Fall,23.2,Clear,Home Decor,FALSE,91.76,0.2309,5,Digital Wallet,Premium
TXN005084,ST001,9/1/23,CA,Fall,24,Clear,Fall Clothing,FALSE,37.51,0.1957,14,Cash,Regular
TXN003878,ST003,9/1/23,NY,Fall,13.9,Cool,Yard Tools,FALSE,123.61,0.206,10,Credit Card,Premium
TXN002595,ST005,9/2/23,IL,Fall,21.2,Clear,Yard Tools,FALSE,98.73,0.2622,10,Digital Wallet,Regular
TXN002756,ST005,9/2/23,IL,Fall,24.5,Mild,Yard Tools,FALSE,48.45,0.1903,2,Credit Card,Regular
TXN000782,ST001,9/2/23,CA,Fall,23.3,Mild,Home Decor,FALSE,62.83,0.1664,11,Cash,Premium
TXN002931,ST005,9/2/23,IL,Fall,18.5,Partly Cloudy,Yard Tools,FALSE,44.42,0.198,12,Debit Card,Regular
TXN007545,ST001,9/2/23,CA,Fall,22.9,Partly Cloudy,Halloween Items,FALSE,39.42,0.1978,1,Credit Card,New
TXN008043,ST004,9/2/23,FL,Fall,18.3,Clear,Yard Tools,FALSE,106.47,0.2684,12,Cash,Regular
TXN000709,ST001,9/2/23,CA,Fall,19.8,Clear,Home Decor,FALSE,88.17,0.1738,13,Credit Card,Regular
TXN009499,ST005,9/2/23,IL,Fall,26.7,Partly Cloudy,Yard Tools,FALSE,64.68,0.2782,13,Credit Card,Regular
TXN005515,ST001,9/2/23,CA,Fall,16.8,Clear,Snow Equipment,FALSE,116.38,0.2266,9,Credit Card,Regular
TXN003977,ST002,9/2/23,TX,Fall,12.8,Clear,Yard Tools,FALSE,59.73,0.2367,14,Debit Card,Regular
TXN000833,ST001,9/2/23,CA,Fall,21.6,Partly Cloudy,Home Decor,FALSE,57.6,0.1653,1,Credit Card,Regular
TXN002825,ST003,9/2/23,NY,Fall,19.8,Clear,Holiday Decorations,FALSE,23.19,0.1654,6,Cash,Regular
TXN006830,ST001,9/2/23,CA,Fall,13.1,Partly Cloudy,Sunscreen,FALSE,42.86,0.1791,14,Credit Card,Regular
TXN002985,ST003,9/2/23,NY,Fall,27.2,Clear,Fall Clothing,FALSE,78.43,0.1863,3,Credit Card,Premium
TXN006636,ST003,9/2/23,NY,Fall,17,Partly Cloudy,Fall Clothing,FALSE,78.64,0.1918,12,Debit Card,Regular
TXN003925,ST004,9/2/23,FL,Fall,18.5,Sunny,Hot Beverages,FALSE,51.36,0.2745,12,Debit Card,New
TXN009687,ST001,9/2/23,CA,Fall,23.9,Mild,Yard Tools,FALSE,111.21,0.2198,12,Cash,Regular
TXN000897,ST001,9/2/23,CA,Fall,12.2,Cloudy,School Supplies,FALSE,49.14,0.2259,11,Cash,Regular
TXN000746,ST003,9/2/23,NY,Fall,17.2,Cool,Yard Tools,FALSE,89.97,0.1898,10,Credit Card,Regular
TXN002647,ST004,9/2/23,FL,Fall,16.4,Cool,Yard Tools,FALSE,82.98,0.227,7,Cash,Regular
TXN000548,ST001,9/2/23,CA,Fall,24,Humid,Fall Clothing,FALSE,74.7,0.1621,7,Cash,Regular
TXN003978,ST003,9/2/23,NY,Fall,17.1,Partly Cloudy,Yard Tools,FALSE,37.59,0.1564,3,Digital Wallet,Regular
TXN006491,ST002,9/2/23,TX,Fall,11.3,Cloudy,School Supplies,FALSE,101.34,0.2617,13,Cash,Premium
TXN009818,ST002,9/2/23,TX,Fall,13,Cool,Air Conditioners,FALSE,47.91,0.2183,5,Cash,Premium
TXN006164,ST002,9/2/23,TX,Fall,19.6,Partly Cloudy,Fall Clothing,FALSE,39.08,0.252,4,Debit Card,Regular
TXN007080,ST004,9/2/23,FL,Fall,25.1,Mild,School Supplies,FALSE,40.3,0.3076,14,Credit Card,Regular
TXN000218,ST001,9/2/23,CA,Fall,28.9,Clear,School Supplies,FALSE,79.71,0.1557,8,Cash,Premium
TXN004777,ST002,9/2/23,TX,Fall,15.3,Clear,School Supplies,FALSE,40.05,0.2979,1,Credit Card,Premium
TXN004696,ST001,9/2/23,CA,Fall,15.3,Cool,Halloween Items,FALSE,29.93,0.2346,6,Credit Card,Premium
TXN003425,ST001,9/2/23,CA,Fall,20.3,Partly Cloudy,Cleaning Supplies,FALSE,134.87,0.1537,4,Debit Card,Regular
TXN001286,ST003,9/2/23,NY,Fall,15.7,Mild,Yard Tools,FALSE,57.65,0.15,7,Debit Card,New
TXN004595,ST005,9/2/23,IL,Fall,15.9,Mild,Yard Tools,FALSE,122.46,0.197,13,Credit Card,Premium
TXN001606,ST001,9/2/23,CA,Fall,27.7,Partly Cloudy,Yard Tools,FALSE,27.81,0.2293,14,Credit Card,Regular
TXN003326,ST002,9/2/23,TX,Fall,24.7,Partly Cloudy,Yard Tools,FALSE,38.4,0.2044,8,Cash,New
TXN008380,ST003,9/2/23,NY,Fall,17.8,Mild,Fall Clothing,FALSE,57.47,0.2113,2,Digital Wallet,Premium
TXN007927,ST001,9/2/23,CA,Fall,23.3,Cool,Home Decor,FALSE,30.35,0.1753,3,Cash,Regular
TXN007888,ST004,9/2/23,FL,Fall,26.9,Mild,Halloween Items,FALSE,31.45,0.239,4,Credit Card,Regular
TXN002416,ST002,9/2/23,TX,Fall,15.3,Clear,Home Decor,FALSE,56.68,0.2395,4,Debit Card,Regular
TXN004122,ST003,9/2/23,NY,Fall,19.6,Clear,Fall Clothing,FALSE,127.22,0.2411,2,Debit Card,Regular
TXN003759,ST005,9/3/23,IL,Fall,18.9,Clear,Home Decor,FALSE,140.33,0.1848,4,Cash,Premium
TXN005811,ST005,9/3/23,IL,Fall,25.4,Humid,Hot Beverages,FALSE,64.52,0.1818,10,Cash,Regular
TXN001568,ST004,9/3/23,FL,Fall,18.7,Cloudy,School Supplies,FALSE,56.33,0.2634,11,Credit Card,Premium
TXN006092,ST002,9/3/23,TX,Fall,19.5,Partly Cloudy,Hot Beverages,FALSE,58.11,0.2759,6,Credit Card,Premium
TXN002982,ST001,9/3/23,CA,Fall,24.4,Sunny,Fall Clothing,FALSE,103.39,0.231,7,Cash,Regular
TXN001576,ST002,9/3/23,TX,Fall,18.9,Clear,Holiday Decorations,FALSE,95.9,0.2262,8,Debit Card,Premium
TXN004544,ST001,9/3/23,CA,Fall,21,Cool,Rain Gear,FALSE,53.17,0.1827,7,Debit Card,Regular
TXN000795,ST002,9/3/23,TX,Fall,19.5,Rain,Garden Tools,FALSE,117.74,0.2505,9,Debit Card,Premium
TXN005854,ST004,9/3/23,FL,Fall,19.8,Clear,Allergy Medicine,FALSE,92.42,0.2895,1,Digital Wallet,Regular
TXN004262,ST002,9/3/23,TX,Fall,22.3,Cloudy,Fall Clothing,FALSE,92.49,0.2133,12,Debit Card,Premium
TXN005205,ST001,9/3/23,CA,Fall,29.1,Mild,Fall Clothing,FALSE,89.02,0.1599,5,Debit Card,Premium
TXN000189,ST003,9/3/23,NY,Fall,18.2,Mild,Home Decor,FALSE,62.19,0.1644,5,Debit Card,Regular
TXN009533,ST001,9/3/23,CA,Fall,15.1,Mild,School Supplies,FALSE,68.71,0.1518,10,Credit Card,Regular
TXN002027,ST004,9/3/23,FL,Fall,24.3,Partly Cloudy,Outdoor Furniture,FALSE,97.98,0.2893,7,Credit Card,Premium
TXN007679,ST001,9/3/23,CA,Fall,14.9,Partly Cloudy,Fall Clothing,FALSE,38.02,0.2458,14,Debit Card,New
TXN008035,ST003,9/3/23,NY,Fall,12.2,Clear,School Supplies,FALSE,49.65,0.18,11,Cash,Regular
TXN005528,ST001,9/3/23,CA,Fall,21.9,Cool,Heaters,FALSE,59.92,0.2245,7,Cash,Regular
TXN006552,ST001,9/3/23,CA,Fall,13.2,Clear,Halloween Items,FALSE,55.97,0.1747,2,Digital Wallet,Premium
TXN008596,ST002,9/3/23,TX,Fall,22.6,Rain,School Supplies,FALSE,134.4,0.2791,1,Credit Card,Premium
TXN008786,ST003,9/3/23,NY,Fall,30,Clear,Allergy Medicine,FALSE,144.79,0.1938,10,Credit Card,Premium
TXN006756,ST002,9/3/23,TX,Fall,14.4,Clear,Halloween Items,FALSE,79.87,0.2849,1,Cash,Premium
TXN007296,ST004,9/3/23,FL,Fall,28,Mild,Home Decor,FALSE,36.44,0.2369,2,Digital Wallet,Premium
TXN005405,ST004,9/3/23,FL,Fall,23.4,Cool,Home Decor,FALSE,85.06,0.2702,13,Debit Card,Regular
TXN006887,ST001,9/3/23,CA,Fall,21.3,Cool,Outdoor Furniture,FALSE,54.33,0.165,9,Digital Wallet,Regular
TXN006279,ST003,9/3/23,NY,Fall,19.4,Humid,Halloween Items,FALSE,77.8,0.1762,10,Debit Card,Regular
TXN006111,ST001,9/3/23,CA,Fall,19.4,Cool,Home Decor,FALSE,43.16,0.1772,11,Debit Card,New
TXN006580,ST005,9/3/23,IL,Fall,14.6,Partly Cloudy,Cleaning Supplies,FALSE,43.9,0.2664,9,Debit Card,Regular
TXN006975,ST001,9/3/23,CA,Fall,21.8,Mild,Yard Tools,FALSE,32.04,0.2457,10,Credit Card,Premium
TXN002713,ST002,9/3/23,TX,Fall,12.8,Cool,Halloween Items,FALSE,50.95,0.2326,6,Cash,Regular
TXN004678,ST004,9/3/23,FL,Fall,21.5,Mild,Snow Equipment,FALSE,208.31,0.2736,13,Debit Card,Regular
TXN005058,ST004,9/3/23,FL,Fall,22.6,Warm,Summer Clothing,FALSE,87.19,0.3014,1,Credit Card,Regular
TXN006982,ST003,9/3/23,NY,Fall,14.2,Clear,Yard Tools,FALSE,47.21,0.2064,10,Cash,Regular
TXN000974,ST004,9/3/23,FL,Fall,22.7,Partly Cloudy,Yard Tools,FALSE,39.77,0.236,1,Credit Card,Regular
TXN006748,ST001,9/3/23,CA,Fall,24.1,Clear,Snow Equipment,FALSE,168.9,0.2448,5,Credit Card,Regular
TXN007507,ST005,9/3/23,IL,Fall,20.9,Mild,Outdoor Furniture,FALSE,70.19,0.1977,7,Cash,Regular
TXN003332,ST001,9/4/23,CA,Fall,16,Clear,Winter Clothing,FALSE,164.43,0.1927,13,Credit Card,Premium
TXN008582,ST005,9/4/23,IL,Fall,15.8,Clear,Swimming Gear,FALSE,30.71,0.2692,1,Credit Card,Premium
TXN006657,ST004,9/4/23,FL,Fall,23.5,Partly Cloudy,Yard Tools,FALSE,67.43,0.24,1,Debit Card,Premium
TXN000563,ST004,9/4/23,FL,Fall,21.4,Cloudy,Yard Tools,FALSE,24.49,0.3098,14,Credit Card,Regular
TXN007115,ST005,9/4/23,IL,Fall,20,Mild,Halloween Items,FALSE,68.97,0.1945,8,Debit Card,Regular
TXN003532,ST002,9/4/23,TX,Fall,18.5,Cloudy,Cleaning Supplies,FALSE,94.16,0.27,6,Digital Wallet,New
TXN009801,ST003,9/4/23,NY,Fall,15.2,Cool,Yard Tools,FALSE,106.48,0.1887,9,Credit Card,Regular
TXN003393,ST005,9/4/23,IL,Fall,23.8,Humid,Halloween Items,FALSE,86.19,0.1853,8,Cash,Regular
TXN005345,ST003,9/4/23,NY,Fall,20.5,Warm,Spring Clothing,FALSE,92.11,0.159,9,Credit Card,Premium
TXN003337,ST001,9/4/23,CA,Fall,12.6,Cloudy,Halloween Items,FALSE,91.77,0.1918,14,Credit Card,Regular
TXN001479,ST004,9/4/23,FL,Fall,24.1,Clear,Fall Clothing,FALSE,47.42,0.2233,8,Debit Card,Regular
TXN004810,ST005,9/4/23,IL,Fall,22.5,Cool,Garden Tools,FALSE,34.35,0.1921,9,Debit Card,Premium
TXN004809,ST003,9/4/23,NY,Fall,19.9,Partly Cloudy,Summer Clothing,FALSE,148.41,0.2478,11,Credit Card,Regular
TXN004139,ST002,9/4/23,TX,Fall,14.2,Cool,Halloween Items,FALSE,42.35,0.2689,10,Cash,Premium
TXN008056,ST001,9/4/23,CA,Fall,18.1,Mild,Fall Clothing,FALSE,96.28,0.1844,7,Credit Card,Regular
TXN008651,ST003,9/4/23,NY,Fall,20.4,Clear,School Supplies,FALSE,33.76,0.2176,1,Credit Card,Premium
TXN006167,ST001,9/4/23,CA,Fall,25.8,Clear,Halloween Items,FALSE,57.37,0.2361,9,Debit Card,Regular
TXN007780,ST005,9/4/23,IL,Fall,13.7,Cool,Home Decor,FALSE,95.05,0.2346,5,Credit Card,Regular
TXN004945,ST001,9/4/23,CA,Fall,19.3,Cool,Air Conditioners,FALSE,77.2,0.1754,10,Debit Card,Regular
TXN004377,ST003,9/4/23,NY,Fall,24.8,Mild,Snow Equipment,FALSE,61.25,0.1794,6,Debit Card,Regular
TXN004442,ST001,9/4/23,CA,Fall,17.6,Partly Cloudy,School Supplies,FALSE,51.02,0.2369,6,Credit Card,Regular
TXN005176,ST004,9/4/23,FL,Fall,22.7,Mild,School Supplies,FALSE,233.23,0.2996,3,Credit Card,Regular
TXN001682,ST003,9/4/23,NY,Fall,17.4,Clear,Halloween Items,FALSE,60,0.2277,13,Credit Card,Regular
TXN008439,ST002,9/5/23,TX,Fall,15.9,Cloudy,Allergy Medicine,FALSE,70.09,0.2519,6,Debit Card,Regular
TXN006260,ST005,9/5/23,IL,Fall,25.2,Partly Cloudy,Halloween Items,FALSE,139.78,0.239,14,Digital Wallet,Regular
TXN001708,ST002,9/5/23,TX,Fall,15.4,Mild,Holiday Decorations,FALSE,109.71,0.2912,4,Credit Card,Regular
TXN004779,ST003,9/5/23,NY,Fall,24.5,Partly Cloudy,Home Decor,FALSE,33.84,0.178,14,Cash,Regular
TXN007967,ST005,9/5/23,IL,Fall,20.4,Mild,Allergy Medicine,FALSE,102.63,0.1895,6,Credit Card,Regular
TXN008851,ST001,9/5/23,CA,Fall,21,Clear,Fall Clothing,FALSE,138.26,0.1644,6,Credit Card,New
TXN001810,ST002,9/5/23,TX,Fall,18.9,Clear,Home Decor,FALSE,81.63,0.2345,11,Debit Card,Regular
TXN009279,ST005,9/5/23,IL,Fall,23.8,Clear,Outdoor Furniture,FALSE,54.79,0.1849,4,Debit Card,Premium
TXN009172,ST003,9/5/23,NY,Fall,16.5,Cool,Yard Tools,FALSE,70.85,0.2031,7,Debit Card,Regular
TXN002096,ST001,9/5/23,CA,Fall,13.2,Partly Cloudy,Home Decor,FALSE,68.71,0.1847,6,Digital Wallet,Regular
TXN007534,ST004,9/5/23,FL,Fall,15.8,Clear,School Supplies,FALSE,56.85,0.2627,14,Debit Card,Premium
TXN001559,ST002,9/5/23,TX,Fall,15.5,Partly Cloudy,Cleaning Supplies,FALSE,69.16,0.283,3,Cash,Regular
TXN001959,ST005,9/5/23,IL,Fall,22.7,Partly Cloudy,Hot Beverages,FALSE,96.65,0.2194,10,Credit Card,Regular
TXN001922,ST003,9/5/23,NY,Fall,20,Clear,Home Decor,FALSE,126.16,0.2057,8,Debit Card,Regular
